"__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Category","CategoryString","ComputerName","Data","EventCode","EventIdentifier","EventType","InsertionStrings","Logfile","Message","RecordNumber","SourceName","TimeGenerated","TimeWritten","Type","User","Scope","Path","Options","ClassPath","Properties","SystemProperties","Qualifiers","Site","Container"
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=131",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=131",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver bth.inf_amd64_94845ea4422fffe0 for Device Instance ID BTH\MS_BTHBRB\6&318C11D7&0&1 with the following status: 0x0.,131,Microsoft-Windows-UserPnp,20190530153231.889968-000,20190530153231.889968-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=131",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=130",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=130",7005,,WIN-816Q4DPV45U,,20003,20003,3,System.String[],System,Driver Management has concluded the process to add Service BthEnum for Device Instance ID BTH\MS_BTHBRB\6&318C11D7&0&1 with the following status: 0.,130,Microsoft-Windows-UserPnp,20190530153231.881373-000,20190530153231.881373-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=130",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=129",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=129",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver tdibth.inf_amd64_cfb883efbdd1ed30 for Device Instance ID BTH\MS_RFCOMM\6&318C11D7&0&0 with the following status: 0x0.,129,Microsoft-Windows-UserPnp,20190530153231.647453-000,20190530153231.647453-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=129",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=128",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=128",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Bluetooth Enumerator Service
Ім'я файлу служби: \SystemRoot\System32\drivers\BthEnum.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",128,Service Control Manager,20190530153231.617138-000,20190530153231.617138-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=128",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=127",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=127",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Bluetooth Device (RFCOMM Protocol TDI)
Ім'я файлу служби: \SystemRoot\System32\drivers\rfcomm.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",127,Service Control Manager,20190530153231.601494-000,20190530153231.601494-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=127",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=126",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=126",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver bthleenum.inf_amd64_d3624efe54cb4499 for Device Instance ID BTH\MS_BTHLE\6&318C11D7&0&0 with the following status: 0x0.,126,Microsoft-Windows-UserPnp,20190530153231.600779-000,20190530153231.600779-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=126",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=125",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=125",7005,,WIN-816Q4DPV45U,,20003,20003,3,System.String[],System,Driver Management has concluded the process to add Service BthLEEnum for Device Instance ID BTH\MS_BTHLE\6&318C11D7&0&0 with the following status: 0.,125,Microsoft-Windows-UserPnp,20190530153231.582790-000,20190530153231.582790-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=125",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=124",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=124",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Bluetooth Low Energy Driver
Ім'я файлу служби: \SystemRoot\system32\DRIVERS\Microsoft.Bluetooth.Legacy.LEEnumerator.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",124,Service Control Manager,20190530153231.538881-000,20190530153231.538881-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=124",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=123",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=123",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver netvwifimp.inf_amd64_5307866ce7e95a7b for Device Instance ID {5D624F94-8850-40C3-A3FA-A4FD2080BAF3}\VWIFIMP_WFD\5&2C0259DA&0&11 with the following status: 0x0.,123,Microsoft-Windows-UserPnp,20190530153231.489175-000,20190530153231.489175-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=123",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=122",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=122",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Virtual WiFi Miniport Service
Ім'я файлу служби: \SystemRoot\System32\drivers\vwifimp.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",122,Service Control Manager,20190530153231.475870-000,20190530153231.475870-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=122",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=121",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=121",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver usbvideo.inf_amd64_4bab48f1b169c4b9 for Device Instance ID USB\VID_1BCF&PID_28C1&MI_00\6&BA85D66&0&0000 with the following status: 0x0.,121,Microsoft-Windows-UserPnp,20190530153231.461202-000,20190530153231.461202-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=121",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=120",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=120",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: USB Video Device (WDM)
Ім'я файлу служби: \SystemRoot\System32\Drivers\usbvideo.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",120,Service Control Manager,20190530153231.128652-000,20190530153231.128652-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=120",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=119",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=119",0,,WIN-816Q4DPV45U,System.Byte[],34,2147811362,2,System.String[],System,"Локальний адаптер не підтримує важливий стан контролера низького енергоспоживання та не може забезпечувати роботу в режимі периферійних пристроїв. Мінімальна необхідна маска підтримуваних станів – 0x491f7fffff, отримано 0x1fffffff. Функція ролі периферійних пристроїв низького енергоспоживання не буде доступна.",119,BTHUSB,20190530153231.113027-000,20190530153231.113027-000,Warning,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=119",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=118",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=118",0,,WIN-816Q4DPV45U,System.Byte[],18,1074069522,3,System.String[],System,Системі не вдалося зберегти коди автентичності (ключі з’єднання) на локальному адаптері. Під час запуску клавіатури Bluetooth можуть не працювати в системному середовищі BIOS.,118,BTHUSB,20190530153231.066183-000,20190530153231.066183-000,Information,,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=118",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=117",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=117",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver ibtusb.inf_amd64_d4fe096716990e3b for Device Instance ID USB\VID_8087&PID_0A2A\5&2849DBB0&0&4 with the following status: 0x0.,117,Microsoft-Windows-UserPnp,20190530153231.056487-000,20190530153231.056487-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=117",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=116",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=116",7005,,WIN-816Q4DPV45U,,20003,20003,3,System.String[],System,Driver Management has concluded the process to add Service BTHPORT for Device Instance ID USB\VID_8087&PID_0A2A\5&2849DBB0&0&4 with the following status: 0.,116,Microsoft-Windows-UserPnp,20190530153230.296515-000,20190530153230.296515-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=116",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=115",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=115",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Bluetooth Port Driver
Ім'я файлу служби: \SystemRoot\system32\DRIVERS\BTHport.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",115,Service Control Manager,20190530153230.220429-000,20190530153230.220429-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=115",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=114",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=114",7005,,WIN-816Q4DPV45U,,20003,20003,3,System.String[],System,Driver Management has concluded the process to add Service BTHUSB for Device Instance ID USB\VID_8087&PID_0A2A\5&2849DBB0&0&4 with the following status: 0.,114,Microsoft-Windows-UserPnp,20190530153230.229955-000,20190530153230.229955-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=114",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=113",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=113",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Bluetooth Radio USB Driver
Ім'я файлу служби: \SystemRoot\system32\DRIVERS\BTHUSB.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",113,Service Control Manager,20190530153230.220429-000,20190530153230.220429-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=113",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=112",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=112",7005,,WIN-816Q4DPV45U,,20003,20003,3,System.String[],System,Driver Management has concluded the process to add Service ibtsiva for Device Instance ID USB\VID_8087&PID_0A2A\5&2849DBB0&0&4 with the following status: 0.,112,Microsoft-Windows-UserPnp,20190530153230.222066-000,20190530153230.222066-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=112",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=111",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=111",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Intel Bluetooth Service
Ім'я файлу служби: %SystemRoot%\system32\ibtsiva
Тип служби: сервіс режиму користувача
Тип запуску служби: автоматичний запуск
Обліковий запис служби: LocalSystem",111,Service Control Manager,20190530153230.204807-000,20190530153230.204807-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=111",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=110",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=110",7005,,WIN-816Q4DPV45U,,20003,20003,3,System.String[],System,Driver Management has concluded the process to add Service ibtusb for Device Instance ID USB\VID_8087&PID_0A2A\5&2849DBB0&0&4 with the following status: 0.,110,Microsoft-Windows-UserPnp,20190530153230.209898-000,20190530153230.209898-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=110",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=109",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=109",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Intel(R) Wireless Bluetooth(R)
Ім'я файлу служби: \SystemRoot\system32\DRIVERS\ibtusb.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",109,Service Control Manager,20190530153230.204807-000,20190530153230.204807-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=109",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=108",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=108",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver dptf_acpi.inf_amd64_d49ca676cc262aae for Device Instance ID ACPI\INT3403\SEN3 with the following status: 0x0.,108,Microsoft-Windows-UserPnp,20190530153230.088159-000,20190530153230.088159-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=108",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=107",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=107",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver dptf_acpi.inf_amd64_d49ca676cc262aae for Device Instance ID ACPI\INT3403\SEN2 with the following status: 0x0.,107,Microsoft-Windows-UserPnp,20190530153230.042586-000,20190530153230.042586-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=107",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=106",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=106",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver rt640x64.inf_amd64_7bcdf4628af2567f for Device Instance ID PCI\VEN_10EC&DEV_8168&SUBSYS_07981028&REV_15\4&700FA19&0&00E0 with the following status: 0x0.,106,Microsoft-Windows-UserPnp,20190530153229.894355-000,20190530153229.894355-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=106",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=105",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=105",0,,WIN-816Q4DPV45U,,7045,1073748869,3,System.String[],System,"Службу в системі інстальовано.

Назва служби: Realtek RT640 NT Driver
Ім'я файлу служби: \SystemRoot\System32\drivers\rt640x64.sys
Тип служби: драйвер режиму ядра
Тип запуску служби: запит про запуск
Обліковий запис служби: ",105,Service Control Manager,20190530153229.798653-000,20190530153229.798653-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=105",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
2,Win32_NTLogEvent,,Win32_NTLogEvent,"Win32_NTLogEvent.Logfile=""System"",RecordNumber=104",16,System.String[],DESKTOP-PA164GP,root\cimv2,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=104",7005,,WIN-816Q4DPV45U,,20001,20001,3,System.String[],System,Driver Management concluded the process to install driver hdxma7.inf_amd64_8a976698f9e89626 for Device Instance ID HDAUDIO\FUNC_01&VEN_10EC&DEV_0256&SUBSYS_10280798&REV_1000\4&26C3247F&0&0001 with the following status: 0x0.,104,Microsoft-Windows-UserPnp,20190530153229.420695-000,20190530153229.420695-000,Information,NT AUTHORITY\SYSTEM,System.Management.ManagementScope,"\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent.Logfile=""System"",RecordNumber=104",System.Management.ObjectGetOptions,\\DESKTOP-PA164GP\root\cimv2:Win32_NTLogEvent,System.Management.PropertyDataCollection,System.Management.PropertyDataCollection,System.Management.QualifierDataCollection,,
